step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
175,'C678324895','3','F','28007','M50039827','28007','es_health',78.71,0
175,'C36546691','3','F','28007','M50039827','28007','es_health',16.76,0
176,'C647931416','3','F','28007','M50039827','28007','es_health',44.72,0
176,'C1475317372','1','F','28007','M50039827','28007','es_health',127.63,0
176,'C1084001812','2','M','28007','M50039827','28007','es_health',12.54,0
176,'C1005806982','4','M','28007','M50039827','28007','es_health',43.63,0
176,'C2126657609','2','F','28007','M50039827','28007','es_health',40.62,0
176,'C140804810','2','M','28007','M50039827','28007','es_health',90.42,0
177,'C688041542','2','M','28007','M50039827','28007','es_health',3.21,0
177,'C719449879','6','F','28007','M50039827','28007','es_health',264.04,0
178,'C413065793','2','F','28007','M50039827','28007','es_health',142.28,0
178,'C1979396384','2','F','28007','M50039827','28007','es_health',49.34,0
179,'C868607067','1','F','28007','M50039827','28007','es_health',128.18,0
179,'C1058785965','2','F','28007','M50039827','28007','es_health',168.14,0
4,'C644590864','1','M','28007','M2080407379','28007','es_travel',701.64,0
18,'C842799656','1','F','28007','M2080407379','28007','es_travel',489.88,0
21,'C1433132752','3','M','28007','M2080407379','28007','es_travel',28.57,0
30,'C284165615','3','F','28007','M2080407379','28007','es_travel',333.29,0
59,'C1920498287','2','M','28007','M2080407379','28007','es_travel',548.64,0
64,'C811638781','2','F','28007','M2080407379','28007','es_travel',16.81,0
77,'C1269217373','2','F','28007','M2080407379','28007','es_travel',1342.08,0
97,'C1159034982','3','M','28007','M2080407379','28007','es_travel',721.07,0
114,'C841747618','3','M','28007','M2080407379','28007','es_travel',725.52,0
114,'C384665757','3','F','28007','M2080407379','28007','es_travel',372.52,0
141,'C1490048317','6','F','28007','M2080407379','28007','es_travel',80.67,0
160,'C996804095','3','M','28007','M2080407379','28007','es_travel',1432.49,0
0,'C1181615831','3','M','28007','M17379832','28007','es_sportsandtoys',10.64,0
7,'C655625028','6','F','28007','M17379832','28007','es_sportsandtoys',131.44,0
16,'C1387946894','6','M','28007','M17379832','28007','es_sportsandtoys',63.5,0
26,'C1935661715','2','M','28007','M17379832','28007','es_sportsandtoys',53.96,0
29,'C1959396051','6','M','28007','M17379832','28007','es_sportsandtoys',108.48,0
30,'C1055224400','3','F','28007','M17379832','28007','es_sportsandtoys',95.46,0
30,'C187473376','2','F','28007','M17379832','28007','es_sportsandtoys',108.67,0
31,'C1188590334','6','F','28007','M17379832','28007','es_sportsandtoys',106.93,0
32,'C1237248073','3','F','28007','M17379832','28007','es_sportsandtoys',174.39,0
35,'C2027310658','4','F','28007','M17379832','28007','es_sportsandtoys',136.15,0
41,'C2091583256','2','F','28007','M17379832','28007','es_sportsandtoys',169.98,0
41,'C449179311','2','M','28007','M17379832','28007','es_sportsandtoys',103.93,0
44,'C2109595609','6','M','28007','M17379832','28007','es_sportsandtoys',140.61,0
47,'C1835412106','2','F','28007','M17379832','28007','es_sportsandtoys',198.46,0
49,'C1605182199','3','F','28007','M17379832','28007','es_sportsandtoys',44.6,0
51,'C2011875751','4','M','28007','M17379832','28007','es_sportsandtoys',44.37,0
52,'C2005093875','5','F','28007','M17379832','28007','es_sportsandtoys',32.94,0
52,'C1475317372','1','F','28007','M17379832','28007','es_sportsandtoys',79.84,0
53,'C1307916597','1','F','28007','M17379832','28007','es_sportsandtoys',4.63,0
56,'C881073190','2','F','28007','M17379832','28007','es_sportsandtoys',103.55,0
56,'C2118328869','2','F','28007','M17379832','28007','es_sportsandtoys',84.54,0
58,'C95082443','2','M','28007','M17379832','28007','es_sportsandtoys',73.98,0
60,'C450845582','2','F','28007','M17379832','28007','es_sportsandtoys',105.56,0
62,'C1789457872','2','F','28007','M17379832','28007','es_sportsandtoys',7.32,0
63,'C1716617782','2','M','28007','M17379832','28007','es_sportsandtoys',73.55,0
64,'C1333401746','3','F','28007','M17379832','28007','es_sportsandtoys',75.31,0
64,'C1002658784','3','M','28007','M17379832','28007','es_sportsandtoys',80.94,0
64,'C826715503','5','M','28007','M17379832','28007','es_sportsandtoys',60.11,0
66,'C1933962406','2','F','28007','M17379832','28007','es_sportsandtoys',88.58,0
68,'C1375316332','1','F','28007','M17379832','28007','es_sportsandtoys',90.78,0
69,'C1210957250','3','F','28007','M17379832','28007','es_sportsandtoys',13.01,0
69,'C60324613','3','M','28007','M17379832','28007','es_sportsandtoys',133.2,0
71,'C341292164','3','F','28007','M17379832','28007','es_sportsandtoys',55.99,0
77,'C102364766','2','F','28007','M17379832','28007','es_sportsandtoys',218.92,0
77,'C267593624','1','F','28007','M17379832','28007','es_sportsandtoys',72.41,0
79,'C1731138845','2','F','28007','M17379832','28007','es_sportsandtoys',45.04,0
82,'C524035200','2','M','28007','M17379832','28007','es_sportsandtoys',80.89,0
84,'C2079453894','3','F','28007','M17379832','28007','es_sportsandtoys',30.33,0
85,'C2075935351','U','E','28007','M17379832','28007','es_sportsandtoys',155.45,0
86,'C642158646','6','F','28007','M17379832','28007','es_sportsandtoys',80.2,0
86,'C2040640036','1','F','28007','M17379832','28007','es_sportsandtoys',181.23,0
87,'C1452053500','3','F','28007','M17379832','28007','es_sportsandtoys',115.04,0
90,'C1632035340','6','M','28007','M17379832','28007','es_sportsandtoys',212.11,0
90,'C642158646','6','F','28007','M17379832','28007','es_sportsandtoys',164.34,0
91,'C1228152586','1','F','28007','M17379832','28007','es_sportsandtoys',170.79,0
93,'C1630887376','4','F','28007','M17379832','28007','es_sportsandtoys',19.37,0
96,'C271457213','4','F','28007','M17379832','28007','es_sportsandtoys',163.64,0
96,'C60324613','3','M','28007','M17379832','28007','es_sportsandtoys',7.8,0
96,'C231476583','1','M','28007','M17379832','28007','es_sportsandtoys',31.65,0
97,'C861856179','1','M','28007','M17379832','28007','es_sportsandtoys',13.79,0
97,'C1703648667','2','F','28007','M17379832','28007','es_sportsandtoys',109.74,0
98,'C2118328869','2','F','28007','M17379832','28007','es_sportsandtoys',170.13,0
100,'C872043603','4','F','28007','M17379832','28007','es_sportsandtoys',31.98,0
103,'C1733778992','2','F','28007','M17379832','28007','es_sportsandtoys',28.63,0
103,'C1299279378','4','F','28007','M17379832','28007','es_sportsandtoys',64.78,0
104,'C1092769857','5','F','28007','M17379832','28007','es_sportsandtoys',66.31,0
106,'C382331420','4','F','28007','M17379832','28007','es_sportsandtoys',133.65,0
108,'C146494822','4','F','28007','M17379832','28007','es_sportsandtoys',38.4,0
110,'C449262890','2','M','28007','M17379832','28007','es_sportsandtoys',112.7,0
111,'C609359335','2','F','28007','M17379832','28007','es_sportsandtoys',78.45,0
112,'C456338836','5','F','28007','M17379832','28007','es_sportsandtoys',36.8,0
112,'C1455309687','4','F','28007','M17379832','28007','es_sportsandtoys',116.68,0
113,'C746604092','3','F','28007','M17379832','28007','es_sportsandtoys',212.27,0
115,'C1975322645','3','F','28007','M17379832','28007','es_sportsandtoys',46.42,0
115,'C1966964007','3','F','28007','M17379832','28007','es_sportsandtoys',95.8,0
118,'C1690998552','2','F','28007','M17379832','28007','es_sportsandtoys',87.22,0
120,'C1355357191','3','F','28007','M17379832','28007','es_sportsandtoys',123.08,0
120,'C673994225','2','M','28007','M17379832','28007','es_sportsandtoys',114.86,0
121,'C427983732','4','F','28007','M17379832','28007','es_sportsandtoys',224.53,0
122,'C1200311106','3','F','28007','M17379832','28007','es_sportsandtoys',43.96,0
127,'C1452053500','3','F','28007','M17379832','28007','es_sportsandtoys',82.39,0
129,'C59263760','4','F','28007','M17379832','28007','es_sportsandtoys',31.69,0
129,'C207575907','6','M','28007','M17379832','28007','es_sportsandtoys',219.59,0
130,'C1194290880','2','M','28007','M17379832','28007','es_sportsandtoys',116.94,0
131,'C1798653291','5','M','28007','M17379832','28007','es_sportsandtoys',95.77,0
133,'C1565570610','3','F','28007','M17379832','28007','es_sportsandtoys',20.64,0
138,'C1816212551','1','F','28007','M17379832','28007','es_sportsandtoys',3.03,0
140,'C578700012','4','F','28007','M17379832','28007','es_sportsandtoys',111.17,0
143,'C1709958311','6','M','28007','M17379832','28007','es_sportsandtoys',54.61,0
150,'C171345183','3','F','28007','M17379832','28007','es_sportsandtoys',77.82,0
150,'C870503362','2','F','28007','M17379832','28007','es_sportsandtoys',131.95,0
151,'C777971561','2','F','28007','M17379832','28007','es_sportsandtoys',118.88,0
154,'C2080088206','5','F','28007','M17379832','28007','es_sportsandtoys',16.0,0
156,'C1459810780','2','F','28007','M17379832','28007','es_sportsandtoys',47.08,0
158,'C2027892936','4','F','28007','M17379832','28007','es_sportsandtoys',111.15,0
159,'C846596637','2','M','28007','M17379832','28007','es_sportsandtoys',132.62,0
159,'C805014659','3','M','28007','M17379832','28007','es_sportsandtoys',236.43,0
160,'C1610467120','2','M','28007','M17379832','28007','es_sportsandtoys',16.96,0
160,'C1492110515','2','F','28007','M17379832','28007','es_sportsandtoys',18.82,0
161,'C480961011','3','M','28007','M17379832','28007','es_sportsandtoys',4.11,0
161,'C1175850429','4','M','28007','M17379832','28007','es_sportsandtoys',68.32,0
164,'C471003383','3','F','28007','M17379832','28007','es_sportsandtoys',32.44,0
166,'C1844993068','2','M','28007','M17379832','28007','es_sportsandtoys',192.32,0
171,'C2111849765','2','M','28007','M17379832','28007','es_sportsandtoys',172.21,0
173,'C1777502922','2','F','28007','M17379832','28007','es_sportsandtoys',64.89,0
174,'C483912131','2','F','28007','M17379832','28007','es_sportsandtoys',189.74,0
174,'C145208657','2','M','28007','M17379832','28007','es_sportsandtoys',54.94,0
174,'C1255221015','3','F','28007','M17379832','28007','es_sportsandtoys',258.16,0
175,'C333991833','2','M','28007','M17379832','28007','es_sportsandtoys',124.32,0
176,'C1565058518','3','M','28007','M17379832','28007','es_sportsandtoys',71.08,0
176,'C1038722314','4','M','28007','M17379832','28007','es_sportsandtoys',163.77,0
178,'C1929167055','4','M','28007','M17379832','28007','es_sportsandtoys',36.76,0
179,'C750714109','3','F','28007','M17379832','28007','es_sportsandtoys',28.27,0
179,'C954359387','4','M','28007','M17379832','28007','es_sportsandtoys',51.61,0
0,'C2092526272','6','F','28007','M840466850','28007','es_tech',163.56,0
0,'C737765767','2','F','28007','M840466850','28007','es_tech',247.76,0
0,'C225675370','4','M','28007','M840466850','28007','es_tech',35.85,0
0,'C1117294574','1','F','28007','M840466850','28007','es_tech',21.94,0
0,'C1781924994','1','M','28007','M840466850','28007','es_tech',20.23,0
0,'C158319863','5','F','28007','M840466850','28007','es_tech',41.7,0
0,'C1299368401','4','M','28007','M840466850','28007','es_tech',51.71,0
0,'C526384621','3','M','28007','M840466850','28007','es_tech',46.11,0
0,'C100992504','2','F','28007','M840466850','28007','es_tech',210.42,0
1,'C1996249538','2','M','28007','M840466850','28007','es_tech',25.85,0
2,'C1846080029','1','M','28007','M840466850','28007','es_tech',172.4,0
2,'C1297358265','3','M','28007','M840466850','28007','es_tech',80.44,0
2,'C39607150','4','F','28007','M840466850','28007','es_tech',354.33,0
2,'C1060018471','4','F','28007','M840466850','28007','es_tech',129.44,0
2,'C1918064652','2','M','28007','M840466850','28007','es_tech',262.25,0
2,'C776775180','2','F','28007','M840466850','28007','es_tech',1.16,0
3,'C1754543106','2','M','28007','M840466850','28007','es_tech',123.26,0
3,'C1048694975','4','M','28007','M840466850','28007','es_tech',38.2,0
4,'C958780730','4','M','28007','M840466850','28007','es_tech',39.68,0
4,'C294914134','2','F','28007','M840466850','28007','es_tech',36.41,0
4,'C1899001756','2','M','28007','M840466850','28007','es_tech',53.52,0
4,'C208514238','3','M','28007','M840466850','28007','es_tech',112.26,0
4,'C481253497','3','F','28007','M840466850','28007','es_tech',134.48,0
4,'C1258454385','5','M','28007','M840466850','28007','es_tech',52.04,0
4,'C60351691','2','F','28007','M840466850','28007','es_tech',135.67,0
4,'C76969430','2','M','28007','M840466850','28007','es_tech',98.25,0
5,'C1256908044','3','F','28007','M840466850','28007','es_tech',99.57,0
5,'C1337923906','3','F','28007','M840466850','28007','es_tech',50.9,0
5,'C1324001180','2','M','28007','M840466850','28007','es_tech',131.38,0
5,'C875898611','3','F','28007','M840466850','28007','es_tech',149.01,0
5,'C1169771418','3','M','28007','M840466850','28007','es_tech',58.94,0
6,'C1181615831','3','M','28007','M840466850','28007','es_tech',67.95,0
6,'C1551083784','2','M','28007','M840466850','28007','es_tech',78.27,0
6,'C1741401017','4','M','28007','M840466850','28007','es_tech',93.2,0
6,'C655625028','6','F','28007','M840466850','28007','es_tech',216.92,0
6,'C445432762','4','F','28007','M840466850','28007','es_tech',57.8,0
6,'C128812892','2','F','28007','M840466850','28007','es_tech',8.92,0
6,'C530747890','4','F','28007','M840466850','28007','es_tech',59.7,0
7,'C1585648581','4','F','28007','M840466850','28007','es_tech',18.34,0
7,'C495652708','2','M','28007','M840466850','28007','es_tech',179.38,0
8,'C665566426','3','F','28007','M840466850','28007','es_tech',195.64,0
8,'C866263389','3','M','28007','M840466850','28007','es_tech',104.4,0
8,'C247537602','4','M','28007','M840466850','28007','es_tech',194.45,0
8,'C187473376','2','F','28007','M840466850','28007','es_tech',87.64,0
8,'C1321173882','2','F','28007','M840466850','28007','es_tech',33.93,0
8,'C900612785','3','M','28007','M840466850','28007','es_tech',11.42,0
8,'C577335130','4','M','28007','M840466850','28007','es_tech',35.15,0
9,'C108940648','2','F','28007','M840466850','28007','es_tech',101.97,0
9,'C899204870','3','M','28007','M840466850','28007','es_tech',79.67,0
9,'C1092769857','5','F','28007','M840466850','28007','es_tech',78.5,0
10,'C605859862','5','F','28007','M840466850','28007','es_tech',270.67,0
10,'C577335130','4','M','28007','M840466850','28007','es_tech',8.87,0
10,'C1087227796','2','M','28007','M840466850','28007','es_tech',57.38,0
11,'C1415453492','2','F','28007','M840466850','28007','es_tech',2.16,0
11,'C935791733','3','U','28007','M840466850','28007','es_tech',89.8,0
11,'C1911293580','5','M','28007','M840466850','28007','es_tech',167.1,0
11,'C751786199','6','M','28007','M840466850','28007','es_tech',97.73,0
12,'C484268062','3','F','28007','M840466850','28007','es_tech',191.11,0
12,'C1453275851','3','F','28007','M840466850','28007','es_tech',233.14,0
12,'C943088790','2','F','28007','M840466850','28007','es_tech',33.27,0
12,'C1830714840','4','F','28007','M840466850','28007','es_tech',180.15,0
12,'C277720476','4','M','28007','M840466850','28007','es_tech',72.02,0
12,'C1812702959','3','F','28007','M840466850','28007','es_tech',88.43,0
13,'C819690995','5','F','28007','M840466850','28007','es_tech',179.25,0
13,'C777863522','5','F','28007','M840466850','28007','es_tech',74.54,0
13,'C1165454845','2','M','28007','M840466850','28007','es_tech',20.63,0
13,'C1847111025','3','M','28007','M840466850','28007','es_tech',170.34,0
14,'C875898611','3','F','28007','M840466850','28007','es_tech',218.22,0
14,'C983636862','3','M','28007','M840466850','28007','es_tech',31.31,0
14,'C928479694','5','M','28007','M840466850','28007','es_tech',154.24,0
14,'C610735261','2','F','28007','M840466850','28007','es_tech',55.96,0
14,'C1965496749','3','F','28007','M840466850','28007','es_tech',41.27,0
16,'C1541237057','2','F','28007','M840466850','28007','es_tech',32.32,0
16,'C1354917220','2','M','28007','M840466850','28007','es_tech',120.24,0
16,'C1505467955','3','F','28007','M840466850','28007','es_tech',103.23,0
17,'C150273597','4','M','28007','M840466850','28007','es_tech',103.58,0
17,'C399875163','2','M','28007','M840466850','28007','es_tech',90.08,0
17,'C197798791','2','M','28007','M840466850','28007','es_tech',28.82,0
17,'C1634901253','1','F','28007','M840466850','28007','es_tech',27.74,0
17,'C892943299','3','F','28007','M840466850','28007','es_tech',35.27,0
18,'C1689083890','2','F','28007','M840466850','28007','es_tech',32.78,0
18,'C1874220848','2','M','28007','M840466850','28007','es_tech',33.91,0
18,'C1789457872','2','F','28007','M840466850','28007','es_tech',105.26,0
19,'C207575907','6','M','28007','M840466850','28007','es_tech',58.46,0
19,'C16680464','2','M','28007','M840466850','28007','es_tech',124.74,0
19,'C190398591','6','M','28007','M840466850','28007','es_tech',64.48,0
20,'C99017559','3','M','28007','M840466850','28007','es_tech',0.4,0
20,'C832611882','3','M','28007','M840466850','28007','es_tech',142.48,0
20,'C46234453','3','F','28007','M840466850','28007','es_tech',8.44,0
20,'C650108285','4','F','28007','M840466850','28007','es_tech',176.92,0
21,'C1538971214','2','F','28007','M840466850','28007','es_tech',145.61,0
21,'C1790426542','3','M','28007','M840466850','28007','es_tech',32.22,0
21,'C1812702959','3','F','28007','M840466850','28007','es_tech',29.88,0
21,'C332229910','4','F','28007','M840466850','28007','es_tech',87.82,0
21,'C1107580024','4','F','28007','M840466850','28007','es_tech',65.13,0
21,'C1437099450','1','F','28007','M840466850','28007','es_tech',189.03,0
21,'C1181615831','3','M','28007','M840466850','28007','es_tech',215.77,0
21,'C363287468','2','F','28007','M840466850','28007','es_tech',24.8,0
21,'C200511130','2','M','28007','M840466850','28007','es_tech',241.07,0
21,'C779872024','3','M','28007','M840466850','28007','es_tech',45.44,0
22,'C830856919','6','M','28007','M840466850','28007','es_tech',55.05,0
22,'C1896850232','2','F','28007','M840466850','28007','es_tech',27.32,0
22,'C13098029','5','F','28007','M840466850','28007','es_tech',62.77,0
22,'C648467088','2','M','28007','M840466850','28007','es_tech',130.23,0
22,'C98707741','4','F','28007','M840466850','28007','es_tech',84.52,0
22,'C1767929602','2','F','28007','M840466850','28007','es_tech',144.53,0
22,'C752356138','2','F','28007','M840466850','28007','es_tech',162.15,0
22,'C788057671','3','F','28007','M840466850','28007','es_tech',125.91,0
23,'C825739161','3','F','28007','M840466850','28007','es_tech',204.64,0
23,'C1648492699','5','F','28007','M840466850','28007','es_tech',114.14,0
23,'C1275053057','1','F','28007','M840466850','28007','es_tech',200.53,0
23,'C903741897','2','F','28007','M840466850','28007','es_tech',87.54,0
24,'C2120296918','4','F','28007','M840466850','28007','es_tech',17.05,0
24,'C744859144','2','M','28007','M840466850','28007','es_tech',8.25,0
24,'C1258725927','4','M','28007','M840466850','28007','es_tech',122.89,0
24,'C841956493','2','F','28007','M840466850','28007','es_tech',46.68,0
24,'C1750881279','4','F','28007','M840466850','28007','es_tech',10.08,0
24,'C432013067','1','M','28007','M840466850','28007','es_tech',98.9,0
24,'C1940215857','5','M','28007','M840466850','28007','es_tech',274.21,0
25,'C331622323','4','F','28007','M840466850','28007','es_tech',68.51,0
25,'C208514238','3','M','28007','M840466850','28007','es_tech',79.03,0
25,'C825969892','2','M','28007','M840466850','28007','es_tech',64.69,0
26,'C1711218892','2','M','28007','M840466850','28007','es_tech',53.12,0
26,'C451189693','6','F','28007','M840466850','28007','es_tech',236.0,0
26,'C220694569','3','M','28007','M840466850','28007','es_tech',52.32,0
26,'C460167545','5','F','28007','M840466850','28007','es_tech',16.78,0
27,'C67418210','3','M','28007','M840466850','28007','es_tech',176.48,0
27,'C2043823425','4','F','28007','M840466850','28007','es_tech',289.66,0
27,'C1995039136','2','M','28007','M840466850','28007','es_tech',150.64,0
27,'C1789457872','2','F','28007','M840466850','28007','es_tech',198.22,0
27,'C1615671416','6','F','28007','M840466850','28007','es_tech',108.37,0
28,'C1202775726','3','F','28007','M840466850','28007','es_tech',114.5,0
29,'C2143703121','5','F','28007','M840466850','28007','es_tech',155.13,0
29,'C76780537','6','F','28007','M840466850','28007','es_tech',55.08,0
29,'C187473376','2','F','28007','M840466850','28007','es_tech',142.67,0
29,'C1549232957','3','M','28007','M840466850','28007','es_tech',189.76,0
29,'C334073161','3','F','28007','M840466850','28007','es_tech',204.24,0
29,'C605859862','5','F','28007','M840466850','28007','es_tech',59.42,0
29,'C586830923','4','M','28007','M840466850','28007','es_tech',119.05,0
30,'C1114685649','3','M','28007','M840466850','28007','es_tech',60.88,0
30,'C1434853621','1','F','28007','M840466850','28007','es_tech',56.5,0
30,'C1960866892','2','M','28007','M840466850','28007','es_tech',52.65,0
30,'C1814746822','1','M','28007','M840466850','28007','es_tech',206.21,0
30,'C1949440316','2','M','28007','M840466850','28007','es_tech',8.48,0
30,'C1188590334','6','F','28007','M840466850','28007','es_tech',146.43,0
30,'C1647801193','4','M','28007','M840466850','28007','es_tech',131.82,0
30,'C167330970','2','F','28007','M840466850','28007','es_tech',34.77,0
31,'C1760986787','2','M','28007','M840466850','28007','es_tech',0.93,0
31,'C169274898','3','F','28007','M840466850','28007','es_tech',155.22,0
31,'C1035581047','5','M','28007','M840466850','28007','es_tech',180.03,0
31,'C351252839','3','F','28007','M840466850','28007','es_tech',1.15,0
32,'C213197624','4','F','28007','M840466850','28007','es_tech',132.62,0
32,'C1236533874','2','M','28007','M840466850','28007','es_tech',36.28,0
32,'C247537602','4','M','28007','M840466850','28007','es_tech',18.15,0
32,'C1234470601','5','M','28007','M840466850','28007','es_tech',137.81,0
32,'C495652708','2','M','28007','M840466850','28007','es_tech',110.81,0
32,'C1648543319','3','F','28007','M840466850','28007','es_tech',159.22,0
33,'C1477499235','3','F','28007','M840466850','28007','es_tech',116.71,0
33,'C986156699','3','F','28007','M840466850','28007','es_tech',5.66,0
33,'C512783217','2','M','28007','M840466850','28007','es_tech',146.3,0
33,'C20239039','2','F','28007','M840466850','28007','es_tech',78.24,0
33,'C1911293580','5','M','28007','M840466850','28007','es_tech',142.33,0
34,'C817389751','5','F','28007','M840466850','28007','es_tech',239.93,0
34,'C419754917','2','F','28007','M840466850','28007','es_tech',113.87,0
34,'C1100337763','2','F','28007','M840466850','28007','es_tech',174.96,0
34,'C1870872671','2','F','28007','M840466850','28007','es_tech',104.05,0
34,'C36546691','3','F','28007','M840466850','28007','es_tech',151.89,0
35,'C1938976805','2','M','28007','M840466850','28007','es_tech',268.33,0
35,'C107438779','4','M','28007','M840466850','28007','es_tech',149.28,0
35,'C1877766749','2','M','28007','M840466850','28007','es_tech',13.48,0
35,'C607766298','1','F','28007','M840466850','28007','es_tech',78.51,0
35,'C1451561221','6','M','28007','M840466850','28007','es_tech',29.8,0
36,'C998690782','2','M','28007','M840466850','28007','es_tech',20.42,0
36,'C1083859927','1','F','28007','M840466850','28007','es_tech',97.68,0
36,'C171498975','1','M','28007','M840466850','28007','es_tech',1.3,0
36,'C1959067413','4','M','28007','M840466850','28007','es_tech',117.6,0
36,'C1467731939','3','M','28007','M840466850','28007','es_tech',183.51,0
36,'C1125832994','3','F','28007','M840466850','28007','es_tech',43.52,0
36,'C1986443469','2','M','28007','M840466850','28007','es_tech',197.53,0
37,'C1116417172','2','M','28007','M840466850','28007','es_tech',76.77,0
37,'C1095821033','4','F','28007','M840466850','28007','es_tech',80.81,0
37,'C250546729','4','M','28007','M840466850','28007','es_tech',139.07,0
37,'C1975714155','5','F','28007','M840466850','28007','es_tech',55.73,0
37,'C1415168453','3','F','28007','M840466850','28007','es_tech',25.88,0
37,'C1908894965','1','M','28007','M840466850','28007','es_tech',75.52,0
38,'C781096653','4','F','28007','M840466850','28007','es_tech',50.14,0
38,'C1255149927','2','M','28007','M840466850','28007','es_tech',226.69,0
38,'C13098029','5','F','28007','M840466850','28007','es_tech',70.07,0
38,'C1754543106','2','M','28007','M840466850','28007','es_tech',16.09,0
38,'C2044438336','2','M','28007','M840466850','28007','es_tech',50.62,0
38,'C1227773968','1','M','28007','M840466850','28007','es_tech',48.43,0
40,'C1529464275','1','M','28007','M840466850','28007','es_tech',7.18,0
40,'C306854291','4','F','28007','M840466850','28007','es_tech',165.79,0
40,'C436675850','4','M','28007','M840466850','28007','es_tech',8.55,0
40,'C1558803570','3','F','28007','M840466850','28007','es_tech',11.46,0
40,'C791154308','0','F','28007','M840466850','28007','es_tech',187.68,0
41,'C1074203200','1','M','28007','M840466850','28007','es_tech',58.77,0
41,'C1505467955','3','F','28007','M840466850','28007','es_tech',68.26,0
41,'C1049562739','3','M','28007','M840466850','28007','es_tech',48.89,0
41,'C1776310825','4','M','28007','M840466850','28007','es_tech',137.72,0
41,'C581581060','3','F','28007','M840466850','28007','es_tech',72.62,0
41,'C1014847580','4','M','28007','M840466850','28007','es_tech',153.87,0
42,'C285545076','2','F','28007','M840466850','28007','es_tech',205.52,0
42,'C1306889886','1','M','28007','M840466850','28007','es_tech',111.72,0
42,'C1648082819','3','M','28007','M840466850','28007','es_tech',134.86,0
42,'C1966686053','4','F','28007','M840466850','28007','es_tech',27.29,0
42,'C530444699','5','M','28007','M840466850','28007','es_tech',83.74,0
42,'C1872660217','4','F','28007','M840466850','28007','es_tech',75.55,0
42,'C159913055','3','F','28007','M840466850','28007','es_tech',59.72,0
43,'C1732307957','5','F','28007','M840466850','28007','es_tech',9.31,0
43,'C11453786','3','M','28007','M840466850','28007','es_tech',115.9,0
43,'C1000148617','5','M','28007','M840466850','28007','es_tech',14.74,0
43,'C245117318','3','F','28007','M840466850','28007','es_tech',51.16,0
43,'C1943367280','3','F','28007','M840466850','28007','es_tech',119.68,0
43,'C1504341710','2','F','28007','M840466850','28007','es_tech',9.14,0
43,'C2021849962','4','F','28007','M840466850','28007','es_tech',5.98,0
43,'C941334726','3','F','28007','M840466850','28007','es_tech',135.85,0
44,'C2059136665','2','M','28007','M840466850','28007','es_tech',139.7,0
44,'C1757210259','2','F','28007','M840466850','28007','es_tech',96.5,0
44,'C1949440316','2','M','28007','M840466850','28007','es_tech',95.78,0
44,'C199512926','4','M','28007','M840466850','28007','es_tech',63.76,0
44,'C1195893546','5','M','28007','M840466850','28007','es_tech',190.57,0
45,'C1897689911','3','M','28007','M840466850','28007','es_tech',70.22,0
45,'C356873706','3','M','28007','M840466850','28007','es_tech',25.74,0
45,'C26045684','4','F','28007','M840466850','28007','es_tech',2.65,0
45,'C1512732275','3','F','28007','M840466850','28007','es_tech',194.58,0
46,'C459123820','2','M','28007','M840466850','28007','es_tech',231.52,0
46,'C2106115023','5','M','28007','M840466850','28007','es_tech',168.04,0
47,'C1215446912','2','F','28007','M840466850','28007','es_tech',229.9,0
47,'C206142588','4','F','28007','M840466850','28007','es_tech',110.56,0
47,'C185428348','2','F','28007','M840466850','28007','es_tech',17.01,0
47,'C1304285526','5','F','28007','M840466850','28007','es_tech',9.06,0
47,'C1395098424','2','F','28007','M840466850','28007','es_tech',30.19,0
47,'C574289698','3','M','28007','M840466850','28007','es_tech',40.1,0
47,'C1821681988','2','F','28007','M840466850','28007','es_tech',247.23,0
48,'C1545484501','2','M','28007','M840466850','28007','es_tech',198.8,0
48,'C1607207670','2','F','28007','M840466850','28007','es_tech',174.8,0
49,'C524663308','2','F','28007','M840466850','28007','es_tech',171.1,0
49,'C260927654','4','F','28007','M840466850','28007','es_tech',116.9,0
49,'C1376617526','3','F','28007','M840466850','28007','es_tech',31.92,0
49,'C1530262146','2','M','28007','M840466850','28007','es_tech',5.81,0
49,'C1382480007','4','F','28007','M840466850','28007','es_tech',244.33,0
49,'C1234470601','5','M','28007','M840466850','28007','es_tech',85.61,0
49,'C1483054025','1','F','28007','M840466850','28007','es_tech',17.41,0
49,'C528277773','0','F','28007','M840466850','28007','es_tech',53.37,0
50,'C1416816772','2','F','28007','M840466850','28007','es_tech',214.8,0
50,'C155412783','5','F','28007','M840466850','28007','es_tech',49.12,0
50,'C1141582476','2','F','28007','M840466850','28007','es_tech',34.55,0
50,'C832611882','3','M','28007','M840466850','28007','es_tech',153.83,0
50,'C22162402','2','M','28007','M840466850','28007','es_tech',101.12,0
51,'C467035555','2','F','28007','M840466850','28007','es_tech',80.01,0
51,'C901739086','2','M','28007','M840466850','28007','es_tech',70.71,0
51,'C1164613439','2','M','28007','M840466850','28007','es_tech',195.11,0
51,'C822689044','2','M','28007','M840466850','28007','es_tech',10.99,0
51,'C1771706228','4','F','28007','M840466850','28007','es_tech',13.16,0
51,'C1132565589','4','F','28007','M840466850','28007','es_tech',47.02,0
51,'C1467497219','6','F','28007','M840466850','28007','es_tech',9.5,0
51,'C897057254','2','F','28007','M840466850','28007','es_tech',50.64,0
51,'C1529464275','1','M','28007','M840466850','28007','es_tech',177.85,0
